text,pred,label,NEGATIVE,POSITIVE,doc_num
79-year-old suffers from Parkinson's disease and chronic heart failure.,0,NEGATIVE,0.9980356,0.001964356,0
she receives visits from carers four times a day to help with daily living.,1,POSITIVE,0.0013534848,0.99864656,0
she uses a walking frame for mobility around her home.,1,POSITIVE,0.0021550807,0.99784493,0
"88-year-old has dementia, hypertension and osteoporosis.",0,NEGATIVE,0.9899622,0.010037749,1
"she is largely non-verbal, responding mainly through facial expressions and gestures.",0,NEGATIVE,0.9989437,0.0010563595,1
the care home provides a secure and supportive environment with specialized dementia care units.,1,POSITIVE,0.0010913106,0.9989087,1
"a care home resident, 90, has been receiving specialized care for her multiple health conditions.",1,POSITIVE,0.0014370983,0.99856293,2
"she has severe osteoporosis, chronic obstructive pulmonary disease (COPD), and Alzheimer's disease.",0,NEGATIVE,0.99455184,0.0054481993,2
she uses a wheelchair and requires assistance with all transfers and activities of daily living.,0,NEGATIVE,0.997218,0.0027820317,2
specialized dementia care units are designed to ensure the safety and comfort of residents.,1,POSITIVE,0.001373198,0.99862677,3
the care home offers a range of activities tailored to residents with advanced dementia.,1,POSITIVE,0.0011380148,0.998862,3
the staff are trained in dementia care techniques.,1,POSITIVE,0.0013345241,0.99866545,3
rheumatoid arthritis has led to significant joint pain and deformities.,0,NEGATIVE,0.9946861,0.005313843,4
she uses a wheelchair for mobility and requires assistance with daily activities.,0,NEGATIVE,0.9941913,0.0058086957,4
she also has mild cognitive impairment due to early-stage Alzheimer's disease.,0,NEGATIVE,0.9951934,0.0048065875,4
82-year-old has a diagnosis of advanced chronic obstructive pulmonary disease.,0,NEGATIVE,0.9915868,0.008413193,5
"she uses supplemental oxygen, particularly at night and during periods of exertion.",1,POSITIVE,0.0030261124,0.9969739,5
"she also has osteoporosis, which has led to several fractures in the past.",0,NEGATIVE,0.9968758,0.0031241907,5
rheumatoid arthritis has led to significant joint pain and deformities.,0,NEGATIVE,0.9946861,0.005313843,6
she uses a wheelchair for mobility and requires assistance with daily activities.,0,NEGATIVE,0.9941913,0.0058086957,6
she has mild cognitive impairment due to early-stage Alzheimer's disease.,0,NEGATIVE,0.99271137,0.007288589,6
91-year-old has a diagnosis of advanced chronic obstructive pulmonary disease.,0,NEGATIVE,0.9908102,0.009189801,7
"she uses supplemental oxygen, particularly at night and during periods of exertion.",1,POSITIVE,0.0030261124,0.9969739,7
"she also has osteoporosis, which has led to several fractures in the past.",0,NEGATIVE,0.9968758,0.0031241907,7
84-year-old has been living in a care home for the past six years due to her diagnosis of advanced dementia.,0,NEGATIVE,0.97730684,0.022693112,8
her dementia has progressed to the point where she requires assistance with all activities of daily living.,0,NEGATIVE,0.9972924,0.0027075498,8
the care home provides a secure environment with specialized dementia care units designed to ensure the safety and comfort of residents.,1,POSITIVE,0.0010914365,0.9989086,8
79-year-old has been residing in a nursing home for the past six years.,1,POSITIVE,0.014201202,0.9857988,9
she has advanced dementia and chronic heart failure.,0,NEGATIVE,0.99682343,0.0031765427,9
the nursing home provides a secure environment with specialized dementia care units.,1,POSITIVE,0.001118499,0.9988815,9
