text,pred,label,positive,neutral,negative,doc_num
"The text describes Mrs. Smith, a 79-year-old woman living with Parkinson's disease and chronic heart failure.",2,negative,0.30852312,0.2191168,0.47236007,0
"Despite her physical limitations, Mrs. Smith remains mentally sharp and enjoys reading and watching documentaries.",0,positive,0.40405792,0.23751973,0.35842234,0
Her family is very supportive and helps with errands and her care.,0,positive,0.94711703,0.04040716,0.01247585,0
Her care team regularly reviews her needs and implements interventions to ensure her well-being. **,0,positive,0.7706763,0.121952556,0.10737108,0
Key Points:** * Mrs. Smith has Parkinson's disease and chronic heart failure and requires assistance with all activities of daily living. *,0,positive,0.42440805,0.19283964,0.3827523,0
"Her care team provides visits from carers four times a day to assist with personal care, meal preparation, and medication management. *",0,positive,0.6760198,0.18976969,0.13421057,0
Mrs. Smith uses a walking frame for mobility and has various aids in her home to facilitate,0,positive,0.70002097,0.18800856,0.111970484,0
"The text describes Mrs. Smith's, an 88-year-old woman, living in a care home due to advanced dementia and multiple chronic health conditions.",2,negative,0.36367616,0.24119219,0.39513168,1
"Her dementia has significantly progressed, affecting her ability to communicate and recognize family members.",0,positive,0.53745294,0.09947844,0.3630687,1
Mrs. Smith requires total assistance with daily activities and enjoys sensory activities and gentle hand massages.,0,positive,0.7131445,0.17233336,0.114522144,1
The care home provides a secure and supportive environment with specialized dementia care units and trained staff in dementia care techniques.,0,positive,0.83758813,0.12094769,0.04146422,1
"The care team manages her hypertension, osteoporosis, and behavioral symptoms.",0,positive,0.53964627,0.16541994,0.29493377,1
"The next review of Mrs. Smith's care plan is scheduled for four weeks, with a focus on evaluating the effectiveness of the current interventions and planning for any future needs. **",0,positive,0.4913164,0.2592524,0.2494312,1
Key Points:** - Mrs. Smith has advanced,0,positive,0.6587323,0.17505233,0.16621542,1
The text describes Mrs. Smith's care at a care home.,2,negative,0.3145707,0.24794117,0.4374882,2
"She has multiple health conditions, including osteoporosis, COPD, and Alzheimer's disease.",2,negative,0.30733022,0.17638098,0.5162888,2
"The care home provides specialized care for her conditions, including daily physiotherapy, occupational therapy, and medication management.",0,positive,0.65458184,0.21885756,0.12656064,2
"Mrs. Smith is socially active and enjoys participating in activities such as arts and crafts, music listening, and social gatherings.",0,positive,0.8893405,0.078641035,0.03201841,2
Her family is supportive and involved in her care planning.,0,positive,0.9009706,0.07103103,0.027998365,2
"Recently, she experienced an exacerbation of her COPD, but the care team responded promptly and provided additional support.",2,negative,0.32643774,0.25609824,0.417464,2
Her dietary needs are also carefully managed.,0,positive,0.7287414,0.20107165,0.07018701,2
The next review of her care plan is scheduled in four weeks.,0,positive,0.46972933,0.30159435,0.22867627,2
The care home staff are dedicated to providing compassionate and personalized care to Mrs. Smith.,0,positive,0.7834147,0.122192845,0.094392344,2
The text describes Mrs. Smith's care at a residential care home for people with advanced dementia.,0,positive,0.44550347,0.24526672,0.30922982,3
"Mrs. Smith has Alzheimer's disease, hypertension, and diabetes.",2,negative,0.34973282,0.18082623,0.46944103,3
Her Alzheimer's has led to significant cognitive decline and she requires assistance with all activities of daily living.,2,negative,0.2642915,0.1378383,0.5978702,3
The care home provides a secure environment and offers a range of activities tailored to residents with dementia.,0,positive,0.73300666,0.17108251,0.0959108,3
"The staff are trained in dementia care techniques and provide daily assistance with personal hygiene, dressing, and feeding.",0,positive,0.70586115,0.18259841,0.111540444,3
The family is actively involved in Mrs. Smith's care and participates in care planning meetings and is kept informed about any changes in her condition or treatment plan.,0,positive,0.5115646,0.25820646,0.23022887,3
"Key points: - Mrs. Smith has Alzheimer's disease, hypertension, and diabetes. -",2,negative,0.4320483,0.12764785,0.4403039,3
The,0,positive,0.5080674,0.22451258,0.26742,3
"The text describes Mrs. Smith's, an 87-year-old resident of a nursing home, complex medical history and her comprehensive care plan.",0,positive,0.5773896,0.21559952,0.20701091,4
"Despite her severe rheumatoid arthritis, osteoporosis, and early-stage Alzheimer's disease, Mrs. Smith enjoys a variety of activities and has a supportive family.",0,positive,0.8339468,0.10530114,0.060752,4
"The care team provides daily assistance with personal hygiene, dressing, and feeding, manages her pain with medications and physical therapy, and helps her navigate her day with memory aids and a structured routine.",0,positive,0.8437615,0.10214119,0.05409726,4
"The facility offers a beautiful garden and music therapy sessions, which Mrs. Smith enjoys.",0,positive,0.92714745,0.052539464,0.020313123,4
Her family is involved in her care planning and has brought in personal items to make her room feel more like home.,0,positive,0.70163256,0.15323703,0.14513043,4
The care home staff are dedicated to providing compassionate,0,positive,0.77730554,0.11667564,0.10601891,4
